Magen-Darmtee;Arzneispezialitaet;Magen-Darmtee;5-02258;Damian - Apotheke, Packerstr. 128, 8501 Lieboch(BH Graz-Umg.), Oesterreich;35780;Matricariae Flos, Menthae Piperitae Folium, Calami Rhizoma, Foeniculi Fructus;A16;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;0
Magen-Darmtee;Arzneispezialitaet;Magen-Darmtee;5-02375;Apotheke Hausmannstaetten Mag. pharm. Felizitas Doerfler-Poettler, St. Peter Strasse 6, 8071 Hausmannstaetten, Oesterreich;36497;Calami Rhizoma, Menthae Piperitae Folium, Foeniculi Fructus, Matricariae Flos;A16;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;1
Magen-Darmtee;Arzneispezialitaet;Magen-Darmtee;5-01244;Rosen Apotheke Mag. Susanne Maiwald e.U., Schuhmeierstrasse 5, 3100 St. Poelten, Oesterreich;34313;Calami Rhizoma, Menthae Piperitae Folium, Foeniculi Fructus, Matricariae Flos;A03AX, A15;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;0
Magen-Darmtee;Arzneispezialitaet;Magen-Darmtee;5-01234;Mariahilf Apotheke Mag. pharm. Michael Aichberger e.U., Poschacherstrasse 2, 4310 Mauthausen, Oesterreich;34313;Menthae Piperitae Folium, Foeniculi Fructus, Matricariae Flos, Calami Rhizoma;A15, A03AX;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;1
Magen-Darmtee;Arzneispezialitaet;Magen-Darmtee;5-01257;team santé linden apotheke Magister Wolfgang Fellner KG, Kaspar Harbgasse 2a, 8430 Leibnitz, Oesterreich;34313;Menthae Piperitae Folium, Calami Rhizoma, Foeniculi Fructus, Matricariae Flos;A03AX, A15;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;0
Magentee;Arzneispezialitaet;Magentee;5-00592;Heiland - Apotheke, Pottendorfer Strasse 6, 2700 Wiener Neustadt, Oesterreich;33920;Menthae Piperitae Folium, Aurantii Amari Epicarpium Et Mesocarpium, Condurango Cortex, Melissae Folium, Centaurii Herba;A15;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;1
Magentee;Arzneispezialitaet;Magentee;5-02372;Jakobus - Apotheke, Hauptstrasse 50, 9871 Seeboden, Oesterreich;36495;Angelicae Radix, Menthae Piperitae Folium, Millefolii Herba, Malvae Folium, Matricariae Flos;A16;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;0
Magentee Adler Apotheke;Arzneispezialitaet;Magentee Adler Apotheke;5-00576;Adler - Apotheke, Waehringerstrasse 149, 1180 Wien, Oesterreich;33914;Malvae Folium, Millefolii Herba, Salviae Officinalis Folium, Matricariae Flos, Centaurii Herba;A15;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;1
Magentee St.Severin;Arzneispezialitaet;Magentee St.Severin;10075;Gall & Reidlinger OHG, Hauptstrasse 1, 8813 St. Lambrecht, Oesterreich;21222;Taraxaci Folium, Absinthii Herba, Centaurii Herba;A15;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Phytoarzneimittel;Human;;;;;;;;;;;0
Magentropfen der Loewen Apotheke;Arzneispezialitaet;Magentropfen der Loewen Apotheke;5-01927;Loewen - Apotheke Mag.pharm. Bernhard Kohlmaier e.U., Villacher Strasse 8, 9020 Klagenfurt am Woerthersee, Oesterreich;34576;Valerianae Radix (Auszug), Anisi Fructus (Auszug), Aurantii Amari Epicarpium Et Mesocarpium (Auszug), Caryophylli Flos (Auszug), Aetheroleum Menthae, Chamomillae Romanae Flos (Auszug), Zedoariae Rhizoma (Auszug), Lauri Folium (Auszug), Calami Rhizoma (Auszug), Carvi Fructus (Auszug), Myristicae Arillus (Auszug), Galangae Rhizoma (Auszug), Tinctura Aromatica;A16;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;1
Mag.Erlach's Brust-und Hustentee;Arzneispezialitaet;Mag.Erlach's Brust-und Hustentee;5-00104;Stadtapotheke Zur Madonna Mag.pharm. Carla Egger-Erlach e.U., Rosengasse 14, 9900 Lienz, Oesterreich;33728;Plantaginis Lanceolatae Folium, Althaeae Radix, Thymi Herba, Althaeae Folium, Menthae Piperitae Folium;R05X;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;0
Magnesiocard i.v. - Ampullen;Arzneispezialitaet;Magnesiocard i.v. - Ampullen;1-18609;Kwizda Pharma GmbH, Effingergasse 21, 1160 Wien, Oesterreich;32573;Magnesium Aspartat Hydrochlorid Trihydrat;A12CC05;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Magnesiocard 5 mmol Pulver;Arzneispezialitaet;Magnesiocard 5 mmol Pulver;135242;Kwizda Pharma GmbH, Effingergasse 21, 1160 Wien, Oesterreich;41603;Magnesium Aspartat Hydrochlorid Trihydrat;A12CC;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Magnesit Verreibung;Arzneispezialitaet;Magnesit Verreibung;HOM-2191;Weleda GmbH & CoKG, Hosnedlgasse 27, 1220 Wien, Oesterreich;35464;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium aceticum-DHU Globuli;Arzneispezialitaet;Magnesium aceticum-DHU Globuli;HOM-5547;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38978;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium carbonicum - DHU - Globuli;Arzneispezialitaet;Magnesium carbonicum - DHU - Globuli;HOM-3124;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37951;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium carbonicum DOS Dilution;Arzneispezialitaet;Magnesium carbonicum DOS Dilution;HOM-1034;Magister Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35331;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium carbonicum DOS Trituration;Arzneispezialitaet;Magnesium carbonicum DOS Trituration;HOM-1223;Magister Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35710;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium chloratum - DHU - Dilution;Arzneispezialitaet;Magnesium chloratum - DHU - Dilution;HOM-3108;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37951;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium chloratum - DHU - Tabletten;Arzneispezialitaet;Magnesium chloratum - DHU - Tabletten;HOM-3052;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37950;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium chloratum Dos. - Globuli;Arzneispezialitaet;Magnesium chloratum Dos. - Globuli;HOM-0769;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35297;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium Diasporal - Lutschtabletten;Arzneispezialitaet;Magnesium Diasporal - Lutschtabletten;14390;Protina Pharmazeutische GmbH, Adalperostrasse 37, 85737 Ismaning, Deutschland;25616;Magnesiumcitrat;A12CC04;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Magnesium Diasporal 300 mg Granulat zur Herstellung einer Loesung zum Einnehmen;Arzneispezialitaet;Magnesium Diasporal 300 mg Granulat zur Herstellung einer Loesung zum Einnehmen;1-31918;Protina Pharmazeutische Gesellschaft mbH, Adalperostrasse 37, 85737 Ismaning, Deutschland;41436;Magnesiumcitrat;A12CC04;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Magnesium fluoratum - DHU - Dilution;Arzneispezialitaet;Magnesium fluoratum - DHU - Dilution;HOM-5543;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38978;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium fluoratum - DHU - Tabletten;Arzneispezialitaet;Magnesium fluoratum - DHU - Tabletten;HOM-5545;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38978;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium Gluconicum G.L. 1000 mg Ampullen;Arzneispezialitaet;Magnesium Gluconicum G.L. 1000 mg Ampullen;7333;G.L. Pharma GmbH, Schlossplatz 1, 8502 Lannach, Oesterreich;19595;Magnesium Digluconat;A12CC03;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Magnesium metallicum - DHU - Globuli;Arzneispezialitaet;Magnesium metallicum - DHU - Globuli;HOM-3254;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37954;Magnesium;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium phosphoricum - DHU - Globuli;Arzneispezialitaet;Magnesium phosphoricum - DHU - Globuli;HOM-3252;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37954;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium phosphoricum - PEITHNER - D4 - Salbe;Arzneispezialitaet;Magnesium phosphoricum - PEITHNER - D4 - Salbe;HOM-6378;Dr. Peithner KG nunmehr GmbH & Co, Richard-Strauss-Strasse 13, 1232 Wien, Oesterreich;39967;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium phosphoricum Dos. - Globuli;Arzneispezialitaet;Magnesium phosphoricum Dos. - Globuli;HOM-0665;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35285;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium phosphoricum Remedia Globuli;Arzneispezialitaet;Magnesium phosphoricum Remedia Globuli;HOM-4654;Remedia Homoeopathie Mag. pharm. Robert Muentz GmbH, Hauptstrasse 4, 7000 Eisenstadt, Oesterreich;38251;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Magnesium sulfuricum - DHU - Dilution;Arzneispezialitaet;Magnesium sulfuricum - DHU - Dilution;HOM-5535;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38978;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnesium Verla - Filmtabletten;Arzneispezialitaet;Magnesium Verla - Filmtabletten;13116;Kwizda Pharma GmbH, Effingergasse 21, 1160 Wien, Oesterreich;29248;Magnesiumcitrat, Magnesium Di(Hydrogenglutamat);A12CC;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Magnesiumkomplex Similasan Tabletten;Arzneispezialitaet;Magnesiumkomplex Similasan Tabletten;3-00466;Sanova Pharma GmbH, Haidestrasse 4, 1110 Wien, Oesterreich;40689;Magnesium Phosphoricum (Hab), Magnesium Chloratum (Hab), Magnesium Carbonicum (Hab);V03AX;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Magnonorm Genericon 365 mg loesliche Tabletten;Arzneispezialitaet;Magnonorm Genericon 365 mg loesliche Tabletten;1-22370;Genericon Pharma GmbH, Hafnerstrasse 211, 8054 Graz, Oesterreich;35823;Basisches Magnesiumcarbonat, Magnesiumoxid;A12CC10;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Mahonia aquifolium - DHU - Dilution;Arzneispezialitaet;Mahonia aquifolium - DHU - Dilution;HOM-4198;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38026;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Mahonia aquifolium Dos. - Dilution;Arzneispezialitaet;Mahonia aquifolium Dos. - Dilution;HOM-0866;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35310;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Malarone 250 mg/100 mg Filmtabletten;Arzneispezialitaet;Malarone 250 mg/100 mg Filmtabletten;1-21997;GlaxoSmithKline Pharma GmbH, Wagenseilgasse 3, Euro Plaza/Gebaeude I/4. Stock -, 1120 Wien, Oesterreich;35599;Atovaquon, Proguanil Hydrochlorid;P01BB51;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Mamicillin 277,8 mg/ml Pulver und Loesungsmittel zur Herstellung einer Injektionssuspension fuer Rinder;Arzneispezialitaet;Mamicillin 277,8 mg/ml Pulver und Loesungsmittel zur Herstellung einer Injektionssuspension fuer Rinder;8-00964;Animed Service AG, Liebochstrasse 9, 8143 Dobl, Oesterreich;40716;Penethamathydroiodid;QJ01CE90;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;TGD (Abgabe im Rahmen des Tiergesundheitsdienstes (TGD) erlaubt), Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Mandokef 2 g - Trockensubstanz zur Infusionsbereitung;Arzneispezialitaet;Mandokef 2 g - Trockensubstanz zur Infusionsbereitung;16401;Astro-Pharma Vertrieb und Handel von pharmazeutischen Produkten GmbH, Allerheiligenplatz 4, 1200 Wien, Oesterreich;28846;Cefamandol Nafat;J01DC03;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Mandragora - DHU - Globuli;Arzneispezialitaet;Mandragora - DHU - Globuli;HOM-2936;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37932;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Mandragora e radice sicc. Dos. - Globuli;Arzneispezialitaet;Mandragora e radice sicc. Dos. - Globuli;HOM-0739;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35296;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Mandragora e radice siccata - DHU - Globuli;Arzneispezialitaet;Mandragora e radice siccata - DHU - Globuli;HOM-4425;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38036;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Manganum - DHU - Globuli;Arzneispezialitaet;Manganum - DHU - Globuli;HOM-5583;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38978;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Manganum aceticum - DHU - Dilution;Arzneispezialitaet;Manganum aceticum - DHU - Dilution;HOM-4443;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38036;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Manganum aceticum Dos. - Dilution;Arzneispezialitaet;Manganum aceticum Dos. - Dilution;HOM-1148;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35345;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Manganum aceticum Dos. - Trituration;Arzneispezialitaet;Manganum aceticum Dos. - Trituration;HOM-1206;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35345;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Manganum chloratum Dos. - Globuli;Arzneispezialitaet;Manganum chloratum Dos. - Globuli;HOM-0448;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35247;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Manganum sulfuricum - DHU - Globuli;Arzneispezialitaet;Manganum sulfuricum - DHU - Globuli;HOM-3156;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37952;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Manganum sulfuricum Dos. - Dilution;Arzneispezialitaet;Manganum sulfuricum Dos. - Dilution;HOM-0809;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35310;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Mannit  15 % Fresenius - Infusionsflasche;Arzneispezialitaet;Mannit  15 % Fresenius - Infusionsflasche;1-20984;Fresenius Kabi Austria GmbH, Hafnerstrasse 36, 8055 Graz, Oesterreich;34870;Mannitol, E-421;B05BC01;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Marbim 100 mg/ml Injektionsloesung fuer Rinder und Schweine;Arzneispezialitaet;Marbim 100 mg/ml Injektionsloesung fuer Rinder und Schweine;837351;Bimeda Animal Health Limited, Unit 2/3/4 Airton Close -, 24 Tallaght, Dublin, Irland;42738;Marbofloxacin;QJ01MA93;0;0;;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
MARBOCYL BOLUS, 50 mg Tabletten fuer Kaelber;Arzneispezialitaet;MARBOCYL BOLUS, 50 mg Tabletten fuer Kaelber;8-00430;Vetoquinol S.A., Magny Vernois, B.P.189 -, 70204 Lure, Frankreich;36516;Marbofloxacin;QJ01MA93;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, TGD-AB (Abgabe ist im Rahmen des TGD nur auf Basis besonderer veterinaermedizinischer Erfordernisse gestattet und der Einsatz ist durch geeignete objektivierbare diagnostische Massnahmen zu rechtfertigen);Standardarzneimittel;Veterinaer;;;;;;;;;;;0
MARBOCYL P 20 mg Tabletten fuer Hunde;Arzneispezialitaet;MARBOCYL P 20 mg Tabletten fuer Hunde;8-00940;Vétoquinol Oesterreich GmbH, Zehetnergasse 24, 1140 Wien, Oesterreich;40619;Marbofloxacin;QJ01MA93;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
MARBOCYL P 5 mg Tabletten fuer Hunde und Katzen;Arzneispezialitaet;MARBOCYL P 5 mg Tabletten fuer Hunde und Katzen;8-00939;Vétoquinol Oesterreich GmbH, Zehetnergasse 24, 1140 Wien, Oesterreich;40619;Marbofloxacin;QJ01MA93;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Marbocyl 2% - Injektionsloesung fuer Tiere;Arzneispezialitaet;Marbocyl 2% - Injektionsloesung fuer Tiere;8-00377;Vetoquinol S.A., Magny Vernois, B.P.189 -, 70204 Lure, Frankreich;36194;Marbofloxacin;QJ01MA93;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, TGD-AB (Abgabe ist im Rahmen des TGD nur auf Basis besonderer veterinaermedizinischer Erfordernisse gestattet und der Einsatz ist durch geeignete objektivierbare diagnostische Massnahmen zu rechtfertigen);Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Marbofloxacin WDT 80 mg aromatisierte Tabletten fuer Hunde;Arzneispezialitaet;Marbofloxacin WDT 80 mg aromatisierte Tabletten fuer Hunde;835101;Emdoka Bvba, John Lijsenstraat 16, 2321 Hoogstraten, Belgien;41512;Marbofloxacin;QJ01MA93;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;0
MARBOGEN COMPLEX Ohrentropfen, Loesung fuer Hunde;Arzneispezialitaet;MARBOGEN COMPLEX Ohrentropfen, Loesung fuer Hunde;837074;Alpha-Vet Allatgyogyaszati Kft, Hoffner A. utca 38-40, 1194 Budapest, Ungarn;42576;Gentamicinsulfat, Marbofloxacin, Ketoconazol, Prednisolon;QS02AA30;0;0;;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Veterinaer;;;;;;;;;;;1
